fecha,hora,puerto,mmsi,nombre,distancia_m,zona,lat,lon
2026-08-02,02:22:34,Puerto Villa Constitución Unidad II,701006679,COOPOR ESTIBADOR I,74.9,Rosario,-33.22054,-60.3294
2026-08-02,02:22:34,Molinos Rí­o De La Plata,538005431,PALAIS,375.9,Rosario,-32.77548,-60.71913
2026-08-02,02:22:34,Central Termoeléctrica Timbués Renova,538008465,BRIGHT FALCON,268.8,Rosario,-32.58212,-60.78212
2026-08-02,02:22:34,ADM Agro Terminal El Tránsito,210990000,SUBRA,82.7,Rosario,-32.70853,-60.72506
2026-08-02,02:22:34,Toepfer International Argentina S.r.l.,538005411,GARDENIA K,151.0,Rosario,-33.12652,-60.50753
2026-08-02,02:22:34,Cofco S.A.,538005867,ARDMORE CHINOOK,444.2,Rosario,-32.69149,-60.72356
2026-08-02,02:22:34,Central Termoeléctrica Timbués Renova,372154000,HAMPTON SKY,164.0,Rosario,-32.58447,-60.77975
2026-08-02,02:22:34,Puerto San Nicolás,636022630,ACRUX ORCHID,78.9,Rosario,-33.34923,-60.17816
2026-08-02,02:22:34,Mosaic S.A. Muelle De Fertilizantes,563302200,IONA ISLAND,180.1,Rosario,-32.66974,-60.72705
2026-08-02,02:22:34,Profertil S.A.,636023896,CYTA,194.1,Rosario,-32.6378,-60.74837
2026-08-02,02:22:34,Vicentin S.A.I.C,477212300,,178.0,Rosario,-32.7726,-60.72057
2026-08-02,02:22:34,Cofco Internacional Argentina S.A.,238059000,AP KUPARI,413.5,Rosario,-32.60112,-60.76546
2026-08-02,02:22:34,Puerto Rosario S. A. Terminal 1,710027240,MERCOSUL ITAJAI,78.8,Rosario,-32.97788,-60.61734
2026-08-02,02:22:34,Louis Dreyfus y Cia. Ltda. Timbúes,312546000,LILA,341.0,Rosario,-32.59734,-60.769
2026-08-02,02:22:34,Cofco S.A.,538012023,PERSEAS,156.3,Rosario,-32.69635,-60.72285
2026-08-02,02:22:34,Bunge - La Plata Cereal S.A. Muelle Dempa,538011992,MDS APHRODITE,117.7,Rosario,-32.71752,-60.72515
2026-08-02,02:22:34,Cargill S.A. Punta Alvear,352003708,ROYAL RESPECT,123.8,Rosario,-33.04786,-60.57292
2026-08-02,02:22:34,Terminal 6 S.A. Muelle Norte,319600000,CRYSTAL PIONEER,182.7,Rosario,-32.65403,-60.73732
